FPS,LATENCY (MS)
58.4795,42
58.8235,42
58.8235,38
61.3497,39
59.8802,39
59.8802,42
59.8802,42
58.8235,38
60.9756,38
61.3497,42
60.241,39
60.9756,38
61.3497,42
58.4795,38
60.241,38
60.241,43
59.8802,39
60.9756,37
60.6061,38
59.8802,39
60.9756,38
60.241,39
59.8802,38
61.7284,42
58.4795,42
58.8235,42
60.241,42
58.8235,39
59.5238,38
60.241,42
58.8235,42
58.8235,39
59.8802,41
58.8235,38
61.7284,38
61.3497,38
61.3497,39
61.3497,39
59.8802,37
60.241,39
61.3497,37
61.7284,38
60.241,38
61.3497,42
58.4795,38
59.8802,38
60.241,38
60.241,42
58.8235,39
59.5238,42
58.8235,37
59.8802,38
60.241,39
59.5238,42
59.8802,38
60.241,38
59.8802,37
60.241,38
61.7284,37
60.241,37
61.7284,38
59.8802,38
59.8802,37
60.6061,38
61.7284,37
59.8802,37
60.241,38
59.8802,38
59.8802,37
60.241,42
58.1395,38
59.8802,38
59.8802,38
59.8802,42
58.4795,42
58.4795,38
59.8802,39
59.5238,38
59.5238,38
59.8802,38
61.7284,38
59.8802,38
60.241,38
59.8802,38
61.3497,38
61.7284,38
59.8802,37
60.6061,39
60.241,42
58.4795,42
58.4795,42
58.8235,38
59.8802,37
59.8802,38
60.241,37
60.241,37
60.241,38
59.8802,38
60.241,37
61.7284,39
61.3497,38
61.3497,37
60.241,38
60.241,38
59.8802,42
58.1395,38
59.8802,38
59.8802,38
59.8802,38
59.8802,34
61.7284,34
61.3497,34
60.9756,38
59.8802,37
60.241,39
61.3497,38
59.8802,37
60.241,39
59.8802,38
59.8802,38
58.4795,39
58.4795,38
58.8235,37
60.241,39
59.5238,38
60.241,37
60.241,39
59.5238,38
60.241,38
59.8802,38
60.241,38
60.241,38
59.8802,38
59.8802,42
58.8235,37
60.241,38
59.8802,42
58.8235,42
58.4795,39
59.8802,38
59.8802,38
59.8802,39
59.8802,38
59.8802,37
61.3497,39
59.5238,38
59.8802,37
61.7284,38
61.7284,39
59.8802,39
59.5238,38
60.241,38
59.8802,39
59.5238,39
59.8802,39
59.8802,38
59.8802,40
59.1716,38
59.8802,38
60.241,39
60.241,39
59.5238,38
60.241,38
60.6061,38
59.8802,39
59.8802,38
60.241,43
58.8235,40
59.1716,39
59.8802,38
60.241,38
60.241,39
59.8802,38
59.8802,38
60.241,38
60.6061,39
59.5238,38
61.7284,38
60.9756,38
60.241,39
59.5238,38
60.241,38
60.241,35
60.9756,42
58.4795,39
59.5238,39
59.8802,38
59.8802,38
59.8802,37
59.8802,38
60.6061,38
59.8802,38
59.8802,42
57.8035,39
61.3497,38
60.241,37
60.6061,42
58.8235,37
60.241,37
60.241,38
59.8802,37
60.241,37
60.241,38
61.3497,37
60.241,37
60.241,38
59.8802,42
59.8802,37
59.8802,38
59.8802,37
60.241,38
59.5238,38
59.5238,37
60.241,38
59.8802,38
59.8802,39
59.5238,38
61.3497,39
59.5238,38
59.8802,37
59.8802,38
60.241,39
59.8802,41
58.1395,38
60.241,42
58.4795,38
60.6061,42
58.8235,37
60.6061,38
60.241,38
59.8802,37
60.241,38
60.6061,38
61.7284,42
58.4795,39
61.3497,38
59.8802,42
59.8802,38
59.8802,38
59.8802,37
60.241,37
59.8802,42
58.4795,37
60.241,37
61.7284,37
60.241,38
59.8802,41
60.241,38
59.8802,37
60.241,38
59.5238,42
58.4795,42
59.8802,38
59.1716,39
59.5238,38
59.5238,38
59.8802,38
61.3497,37
60.241,41
58.1395,42
58.8235,42
59.8802,37
61.7284,38
60.6061,42
58.8235,37
60.6061,38
60.241,38
59.8802,37
59.8802,38
61.7284,37
61.7284,37
61.7284,38
59.8802,37
59.8802,37
61.7284,38
59.8802,37
60.241,37
60.241,35
60.9756,34
61.3497,42
58.1395,42
58.4795,38
59.8802,41
58.8235,39
59.5238,38
59.8802,35
60.6061,39
59.5238,38
58.8235,34
59.8802,38
61.7284,37
61.7284,37
60.241,37
61.7284,37
60.6061,37
60.241,38
59.1716,37
60.6061,37
60.241,38
58.8235,37
60.241,38
59.5238,38
59.8802,37
59.8802,37
59.8802,38
59.8802,34
61.3497,37
59.8802,38
59.8802,34
61.3497,37
59.8802,38
60.241,37
59.8802,37
59.8802,38
59.8802,37
60.241,37
58.8235,38
59.8802,37
60.241,37
58.8235,38
59.8802,38
59.8802,37
60.241,40
59.1716,44
57.4713,37
53.4759,39
54.0541,38
54.3478,38
54.3478,37
54.3478,38
54.3478,42
53.4759,42
53.1915,38
54.9451,42
55.5556,38
60.9756,39
59.8802,39
59.8802,39
59.5238,41
58.8235,42
58.8235,42
59.8802,41
60.241,40
59.5238,38
61.3497,46
57.1429,38
60.241,42
58.8235,42
58.8235,43
59.5238,42
59.8802,38
61.3497,38
61.3497,38
60.6061,38
59.8802,38
63.2911,38
60.241,41
59.8802,40
60.9756,38
61.7284,38
61.3497,38
59.8802,38
59.8802,38
59.8802,38
